    500.0000    500.0000   194   144
          1          1           0          1
          2          1           0          1
          3          1           0          1
          4          1           0          1
          5          1           0          1
          6          1           0          1
          7          1           0          1
          8          1           0          1
          9          1           0          1
         10          1           0          1
         11          1           0          1
         12          1           0          1
         13          1           0          1
         14          1           0          1
         15          1           0          1
         16          1           0          1
         17          1           0          1
         18          1           0          1
         19          1           0          1
         20          1           0          1
         21          1           0          1
         22          1           0          1
         23          1           0          1
         24          1           0          1
         25          1           0          1
         26          1           0          1
         27          1           0          1
         28          1           0          1
         29          1           0          1
         30          1           0          1
         31          1           0          1
         32          1           0          1
         33          1           0          1
         34          1           0          1
         35          1           0          1
         36          1           0          1
         37          1           0          1
         38          1           0          1
         39          1           0          1
         40          1           0          1
         41          1           0          1
         42          1           0          1
         43          1           0          1
         44          1           0          1
         45          1           0          1
         46          1           0          1
         47          1           0          1
         48          1           0          1
         49          1           0          1
         50          1           0          1
         51          1           0          1
         52          1           0          1
         53          1           0          1
         54          1           0          1
         55          1           0          1
         56          1           0          1
         57          1           0          1
         58          1           0          1
         59          1           0          1
         60          1           0          1
         61          1           0          1
         62          1           0          1
         63          1           0          1
         64          1           0          1
         65          1           0          1
         66          1           0          1
         67          1           0          1
         68          1           0          1
         69          1           0          1
         70          1           0          1
         71          1           0          1
         72          1           0          1
         73          1           0          1
         74          1           0          1
         75          1           0          1
         76          1           0          1
         77          1           0          1
         78          1           0          1
         79          1           0          1
         80          1           0          1
         81          1           0          1
         82          1           0          1
         83          1           0          1
         84          1           0          1
         85          1           0          1
         86          1           0          1
         87          1           0          1
         88          1           0          1
         89          1           0          1
         90          1           0          1
         91          1           0          1
         92          1           0          1
         93          1           0          1
         94          1           0          1
         95          1           0          1
         96          1           0          1
         97          1           0          1
         98          1           0          1
         99          1           0          1
        100          1           0          1
        101          1           0          1
        102          1           0          1
        103          1           0          1
        104          1           0          1
        105          1           0          1
        106          1           0          1
        107          1           0          1
        108          1           0          1
        109          1           0          1
        110          1           0          1
        111          1           0          1
        112          1           0          1
        113          1           0          1
        114          1           0          1
        115          1           0          1
        116          1           0          1
        117          1           0          1
        118          1           0          1
        119          1           0          1
        120          1           0          1
        121          1           0          1
        122          1           0          1
        123          1           0          1
        124          1           0          1
        125          1           0          1
        126          1           0          1
        127          1           0          1
        128          1           0          1
        129          1           0          1
        130          1           0          1
        131          1           0          1
        132          1           0          1
        133          1           0          1
        134          1           0          1
        135          1           0          1
        136          1           0          1
        137          1           0          1
        138          1           0          1
        139          1           0          1
        140          1           0          1
        141          1           0          1
        142          1           0          1
        143          1           0          1
        144          1           0          1
        145          1           0          1
        146          1           0          1
        147          1           0          1
        148          1           0          1
        149          1           0          1
        150          1           0          1
        151          1           0          1
        152          1           0          1
        153          1           0          1
        154          1           0          1
        155          1           0          1
        156          1           0          1
        157          1           0          1
        158          1           0          1
        159          1           0          1
        160          1           0          1
        161          1           0          1
        162          1           0          1
        163          1           0          1
        164          1           0          1
        165          1           0          1
        166          1           0          1
        167          1           0          1
        168          1           0          1
        169          1           0          1
        170          1           0          1
        171          1           0          1
        172          1           0          1
        173          1           0          1
        174          1           0          1
        175          1           0          1
        176          1           0          1
        177          1           0          1
        178          1           0          1
        179          1           0          1
        180          1           0          1
        181          1           0          1
        182          1           0          1
        183          1           0          1
        184          1           0          1
        185          1           0          1
        186          1           0          1
        187          1           0          1
        188          1           0          1
        189          1           0          1
        190          1           0          1
        191          1           0          1
        192          1           0          1
        193          1           0          1
        194          1           0          1
          1          2           0          1
          2          2           0          1
          3          2           0          1
          4          2           0          1
          5          2           0          1
          6          2           0          1
          7          2           0          1
          8          2           0          1
          9          2           0          1
         10          2           0          1
         11          2           0          1
         12          2           0          1
         13          2           0          1
         14          2           0          1
         15          2           0          1
         16          2           0          1
         17          2           0          1
         18          2           0          1
         19          2           0          1
         20          2           0          1
         21          2           0          1
         22          2           0          1
         23          2           0          1
         24          2           0          1
         25          2           0          1
         26          2           0          1
         27          2           0          1
         28          2           0          1
         29          2           0          1
         30          2           0          1
         31          2           0          1
         32          2           0          1
         33          2           0          1
         34          2           0          1
         35          2           0          1
         36          2           0          1
         37          2           0          1
         38          2           0          1
         39          2           0          1
         40          2           0          1
         41          2           0          1
         42          2           0          1
         43          2           0          1
         44          2           0          1
         45          2           0          1
         46          2           0          1
         47          2           0          1
         48          2           0          1
         49          2           0          1
         50          2           0          1
         51          2           0          1
         52          2           0          1
         53          2           0          1
         54          2           0          1
         55          2           0          1
         56          2           0          1
         57          2           0          1
         58          2           0          1
         59          2           0          1
         60          2           0          1
         61          2           0          1
         62          2           0          1
         63          2           0          1
         64          2           0          1
         65          2           0          1
         66          2           0          1
         67          2           0          1
         68          2           0          1
         69          2           0          1
         70          2           0          1
         71          2           0          1
         72          2           0          1
         73          2           0          1
         74          2           0          1
         75          2           0          1
         76          2           0          1
         77          2           0          1
         78          2           0          1
         79          2           0          1
         80          2           0          1
         81          2           0          1
         82          2           0          1
         83          2           0          1
         84          2           0          1
         85          2           0          1
         86          2           0          1
         87          2           0          1
         88          2           0          1
         89          2           0          1
         90          2           0          1
         91          2           0          1
         92          2           0          1
         93          2           0          1
         94          2           0          1
         95          2           0          1
         96          2           0          1
         97          2           0          1
         98          2           0          1
         99          2           0          1
        100          2           0          1
        101          2           0          1
        102          2           0          1
        103          2           0          1
        104          2           0          1
        105          2           0          1
        106          2           0          1
        107          2           0          1
        108          2           0          1
        109          2           0          1
        110          2           0          1
        111          2           0          1
        112          2           0          1
        113          2           0          1
        114          2           0          1
        115          2           0          1
        116          2           0          1
        117          2           0          1
        118          2           0          1
        119          2           0          1
        120          2           0          1
        121          2           0          1
        122          2           0          1
        123          2           0          1
        124          2           0          1
        125          2           0          1
        126          2           0          1
        127          2           0          1
        128          2           0          1
        129          2           0          1
        130          2           0          1
        131          2           0          1
        132          2           0          1
        133          2           0          1
        134          2           0          1
        135          2           0          1
        136          2           0          1
        137          2           0          1
        138          2           0          1
        139          2           0          1
        140          2           0          1
        141          2           0          1
        142          2           0          1
        143          2           0          1
        144          2           0          1
        145          2           0          1
        146          2           0          1
        147          2           0          1
        148          2           0          1
        149          2           0          1
        150          2           0          1
        151          2           0          1
        152          2           0          1
        153          2           0          1
        154          2           0          1
        155          2           0          1
        156          2           0          1
        157          2           0          1
        158          2           0          1
        159          2           0          1
        160          2           0          1
        161          2           0          1
        162          2           0          1
        163          2           0          1
        164          2           0          1
        165          2           0          1
        166          2           0          1
        167          2           0          1
        168          2           0          1
        169          2           0          1
        170          2           0          1
        171          2           0          1
        172          2           0          1
        173          2           0          1
        174          2           0          1
        175          2           0          1
        176          2           0          1
        177          2           0          1
        178          2           0          1
        179          2           0          1
        180          2           0          1
        181          2           0          1
        182          2           0          1
        183          2           0          1
        184          2           0          1
        185          2           0          1
        186          2           0          1
        187          2           0          1
        188          2           0          1
        189          2           0          1
        190          2           0          1
        191          2           0          1
        192          2           0          1
        193          2           0          1
        194          2           0          1
          1          3           0          1
          2          3           0          1
          3          3           0          1
          4          3           0          1
          5          3           0          1
          6          3           0          1
          7          3           0          1
          8          3           0          1
          9          3           0          1
         10          3           0          1
         11          3           0          1
         12          3           0          1
         13          3           0          1
         14          3           0          1
         15          3           0          1
         16          3           0          1
         17          3           0          1
         18          3           0          1
         19          3           0          1
         20          3           0          1
         21          3           0          1
         22          3           0          1
         23          3           0          1
         24          3           0          1
         25          3           0          1
         26          3           0          1
         27          3           0          1
         28          3           0          1
         29          3           0          1
         30          3           0          1
         31          3           0          1
         32          3           0          1
         33          3           0          1
         34          3           0          1
         35          3           0          1
         36          3           0          1
         37          3           0          1
         38          3           0          1
         39          3           0          1
         40          3           0          1
         41          3           0          1
         42          3           0          1
         43          3           0          1
         44          3           0          1
         45          3           0          1
         46          3           0          1
         47          3           0          1
         48          3           0          1
         49          3           0          1
         50          3           0          1
         51          3           0          1
         52          3           0          1
         53          3           0          1
         54          3           0          1
         55          3           0          1
         56          3           0          1
         57          3           0          1
         58          3           0          1
         59          3           0          1
         60          3           0          1
         61          3           0          1
         62          3           0          1
         63          3           0          1
         64          3           0          1
         65          3           0          1
         66          3           0          1
         67          3           0          1
         68          3           0          1
